News,Tag,NewsLink,Extracted_tokens
Masks from Wet Wipes Effectively Prevents Corona Virus Transmission,FALSE,https://www.poynter.org/?ifcn_misinformation=masks-from-wet-wipes-effectively-prevents-corona-virus-transmission,"['masks', 'wet', 'wipes', 'effectively', 'prevents', 'virus', 'transmission']"
Cow dung and cow urine can cure coronavirus.,Misleading,https://www.poynter.org/?ifcn_misinformation=cow-dung-and-cow-urine-can-cure-coronavirus,"['cow', 'dung', 'cow', 'cure']"
Common Cold Is The Only Type Of coronavirus.,Misleading,https://www.poynter.org/?ifcn_misinformation=common-cold-is-the-only-type-of-coronavirus,"['cold', 'type']"
"Post says “man visited Albany, N.Y. days before dying from coronavirus.”",FALSE,https://www.poynter.org/?ifcn_misinformation=post-says-man-visited-albany-n-y-days-before-dying-from-coronavirus,"['day', 'man', 'visited', 'albany', 'dying', 'say']"
Israel creates a vaccine for the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=israel-creates-a-vaccine-for-the-coronavirus,"['israel', 'vaccine', 'creates']"
"The Simpsons have predicted the coronavirus pandemic years ago, along with many other predictions.",FALSE,https://www.poynter.org/?ifcn_misinformation=the-simpsons-have-predicted-the-coronavirus-pandemic-years-ago-along-with-many-other-predictions,"['year', 'predict', 'simpsons', 'predicted']"
"“The State of Florida has announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of COVID-19 coronavirus starting on March 6, 2020. All schools are to close for 2 weeks also from March 6th.”",FALSE,https://www.poynter.org/?ifcn_misinformation=the-state-of-florida-has-announced-measures-that-all-workplaces-with-10-employees-or-more-are-to-have-paid-mandatory-leave-to-avoid-the-spread-of-covid-19-coronavirus-starting-on-march-6-202,"['measur', 'employe', 'school', 'week', 'state', 'florida', 'announced', 'paid', 'avoid', 'spread', 'starting', 'march', 'march', 'workplace']"
Dr. Lupita Yamamoto has found a vaccine that destroys the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=dr-lupita-yamamoto-has-found-a-vaccine-that-destroys-the-coronavirus,"['lupita', 'yamamoto', 'found', 'vaccine', 'destroys']"
"First coronavirus case in Ambato, Ecuador.",FALSE,https://www.poynter.org/?ifcn_misinformation=first-coronavirus-case-in-ambato-ecuador,"['first', 'case', 'ambato', 'ecuador']"
New coronavirus was registered in 2018.,FALSE,https://www.poynter.org/?ifcn_misinformation=new-coronavirus-was-registered-in-2018,"['new', 'registered']"
Consuming Large Doses Of Vitamin C Can Stop The Spread Of coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=consuming-large-doses-of-vitamin-c-can-stop-the-spread-of-coronavirus,"['dose', 'consuming', 'vitamin', 'c', 'stop', 'spread']"
10 coronavirus cases confirmed in Ecuador.,FALSE,https://www.poynter.org/?ifcn_misinformation=10-coronavirus-cases-confirmed-in-ecuador,"['case', 'confirmed', 'ecuador']"
“The Obama administration made a decision on testing that turned out to be very detrimental to what we’re doing” on the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=the-obama-administration-made-a-decision-on-testing-that-turned-out-to-be-very-detrimental-to-what-were-doing-on-the-coronavirus,"['obama', 'administration', 'made', 'decision', 'testing', 'turned']"
Claim that the coronavirus has been discovered in poultry.,FALSE,https://www.poynter.org/?ifcn_misinformation=claim-that-the-coronavirus-has-been-discovered-in-poultry,"['discovered', 'poultry']"
The Simpsons have predicted the coronavirus outbreak.,FALSE,https://www.poynter.org/?ifcn_misinformation=the-simpsons-have-predicted-the-coronavirus-outbreak,"['simpsons', 'predicted', 'outbreak']"
One needs to drink (warm) water or gargle throat every 15 minutes to rinse the new coronavirus down.,FALSE,https://www.poynter.org/?ifcn_misinformation=one-needs-to-drink-warm-water-or-gargle-throat-every-15-minutes-to-rinse-the-new-coronavirus-down,"['minut', 'drink', 'water', 'gargle', 'throat', 'need']"
CDC recommends men shave their beards to protect against coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=cdc-recommends-men-shave-their-beards-to-protect-against-coronavirus,"['men', 'beard', 'cdc', 'recommends']"
Bloggers say the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,FALSE,https://www.poynter.org/?ifcn_misinformation=bloggers-say-the-vatican-reports-that-pope-francis-tested-negative-for-the-coronavirus-before-a-second-test-came-back-positive,"['blogger', 'report', 'pope', 'francis', 'tested', 'test', 'came']"
A Bovine Vaccine Can Be Used To Inoculate People Against coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-bovine-vaccine-can-be-used-to-inoculate-people-against-coronavirus,"['bovine', 'vaccine', 'used', 'inoculate', 'people']"
Coronavirus can be transmitted through imported goods,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-can-be-transmitted-through-imported-goods,"['good', 'transmitted', 'imported']"
Claims that drinking boiled garlic water cures novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=claims-that-drinking-boiled-garlic-water-cures-novel-coronavirus,"['cure', 'drinking', 'boiled', 'water']"
Spices can ward off Corona Virus,Misleading,https://www.poynter.org/?ifcn_misinformation=spices-can-ward-off-corona-virus,"['spice', 'virus']"
Vinegar is more effective than alcohol-based hand sanitizers for killing the novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=vinegar-is-more-effective-than-alcohol-based-hand-sanitizers-for-killing-the-novel-coronavirus,"['sanit', 'vinegar', 'hand', 'killing', 'novel']"
"Two cases of coronavirus have been reported in Loja, in Ecuador.",FALSE,https://www.poynter.org/?ifcn_misinformation=two-cases-of-coronavirus-have-been-reported-in-loja-in-ecuador,"['case', 'reported', 'loja', 'ecuador']"
"A new case of coronavirus confirmed in Tulcán, Ecuador.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-new-case-of-coronavirus-confirmed-in-tulcan-ecuador,"['case', 'confirmed', 'tulcán', 'ecuador']"
Coronavirus dies in temperatures 26-27 degrees and when exposed to sunlight?,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-dies-in-temperatures-26-27-degrees-and-when-exposed-to-sunlight,"['temperatur', 'degre', 'exposed', 'sunlight', 'dy']"
"Post says two patients at Valley Regional Medical Center in Brownsville, Texas, “are being looked at” for possible coronavirus infections.",FALSE,https://www.poynter.org/?ifcn_misinformation=post-says-two-patients-at-valley-regional-medical-center-in-brownsville-texas-are-being-looked-at-for-possible-coronavirus-infections,"['patient', 'infect', 'valley', 'regional', 'medical', 'center', 'brownsville', 'texas', 'looked', 'say']"
Constant sex kills coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=constant-sex-kills-coronavirus,"['kill', 'sex']"
Journalist Claims A coronavirus Patient Was Murdered.,FALSE,https://www.poynter.org/?ifcn_misinformation=journalist-claims-a-coronavirus-patient-was-murdered,"['journalist', 'patient', 'murdered', 'claims']"
"A bovine coronavirus vaccine, for cattle, is proof that the novel coronavirus isn’t “new” and is evidence of “how much the media controls people.”",FALSE,https://www.poynter.org/?ifcn_misinformation=a-bovine-coronavirus-vaccine-for-cattle-is-proof-that-the-novel-coronavirus-isnt-new-and-is-evidence-of-how-much-the-media-controls-people,"['cattl', 'control', 'peopl', 'vaccine', 'evidence']"
Multiple videos seen tens of thousands of times on Facebook claim garlic and onions can prevent and cure infection from novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=multiple-videos-seen-tens-of-thousands-of-times-on-facebook-claim-garlic-and-onions-can-prevent-and-cure-infection-from-novel-coronavirus,"['ten', 'thousand', 'time', 'onion', 'multiple', 'seen', 'facebook', 'cure', 'infection', 'novel']"
VP Pence Urged People With coronavirus To Go To The Police.,FALSE,https://www.poynter.org/?ifcn_misinformation=vp-pence-urged-people-with-coronavirus-to-go-to-the-police,"['peopl', 'vp', 'pence', 'urged', 'go', 'police']"
“Coronavirus Hoax: Fake Virus Pandemic Fabricated to Cover-Up Global Outbreak of 5G Syndrome.”,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-hoax-fake-virus-pandemic-fabricated-to-cover-up-global-outbreak-of-5g-syndrome,"['hoax', 'fake', 'virus', 'pandemic', 'fabricated', 'global', 'outbreak', 'syndrome']"
"Ministry of Health confirms new case of coronavirus in Santa Elena province, in Ecuador.",FALSE,https://www.poynter.org/?ifcn_misinformation=ministry-of-health-confirms-new-case-of-coronavirus-in-santa-elena-province-in-ecuador,"['ministry', 'health', 'case', 'santa', 'elena', 'province', 'ecuador', 'confirms']"
"Ambulance health care workers are transporting a corona patient in The Hague (The Netherlands), dressed in white protective suits.",FALSE,https://www.poynter.org/?ifcn_misinformation=ambulance-health-care-workers-are-transporting-a-corona-patient-in-the-hague-the-netherlands-dressed-in-white-protective-suits,"['worker', 'suit', 'ambulance', 'health', 'care', 'transporting', 'patient', 'hague', 'netherlands', 'dressed']"
A runny nose and sputum secretion are not symptoms of novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-runny-nose-and-sputum-secretion-are-not-symptoms-of-novel-coronavirus,"['symptom', 'runny', 'secretion']"
There are cases of coronavirus in the Amazon forest.,FALSE,https://www.poynter.org/?ifcn_misinformation=there-are-cases-of-coronavirus-in-the-amazon-forest,"['case', 'amazon']"
Ministry of Health (Spain) sends WhatsApp chain with advices against coronavirus outbreak.,FALSE,https://www.poynter.org/?ifcn_misinformation=ministry-of-health-spain-sends-whatsapp-chain-with-advices-against-coronavirus-outbreak,"['advic', 'ministry', 'health', 'spain', 'chain', 'sends']"
Local hospital in Ecuador says first covid patient didn’t have coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=local-hospital-in-ecuador-says-first-covid-patient-didnt-have-coronavirus,"['hospital', 'ecuador', 'patient', 'say']"
"12 pieces of advice for coronavirus, including symptoms, transmission, how to neutralize the virus.",FALSE,https://www.poynter.org/?ifcn_misinformation=12-pieces-of-advice-for-coronavirus-including-symptoms-transmission-how-to-neutralize-the-virus,"['piec', 'symptom', 'advice', 'including', 'transmission', 'virus']"
Post says “sanitizer will do nothing for the coronavirus.”,FALSE,https://www.poynter.org/?ifcn_misinformation=post-says-sanitizer-will-do-nothing-for-the-coronavirus,"['sanitizer', 'nothing', 'say']"
Twitter users said Adutwumwaa Bitters cures coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=twitter-users-said-adutwumwaa-bitters-cures-coronavirus,"['user', 'cure', 'twitter', 'said', 'adutwumwaa', 'bitters']"
"Man Critical With Novel coronavirus In Barhalganj, India.",FALSE,https://www.poynter.org/?ifcn_misinformation=man-critical-with-novel-coronavirus-in-barhalganj-india,"['man', 'critical', 'novel', 'barhalganj', 'india']"
Viral picture message in Nigeria suggests former president Obasanjo said that there is no coronavirus in Nigeria and that the minister of health lied.,FALSE,https://www.poynter.org/?ifcn_misinformation=viral-picture-message-in-nigeria-suggests-former-president-obasanjo-said-that-there-is-no-coronavirus-in-nigeria-and-that-the-minister-of-health-lied,"['picture', 'nigeria', 'president', 'obasanjo', 'said', 'nigeria', 'minister', 'health', 'lied', 'suggests']"
3.000 people from Elche (Spain) infected by coronavirus after coming back from Milan’s international footwear industry fair.,FALSE,https://www.poynter.org/?ifcn_misinformation=3-000-people-from-elche-spain-infected-by-coronavirus-after-coming-back-from-milans-international-footwear-industry-fair,"['peopl', 'elche', 'spain', 'infected', 'coming', 'milan', 'industry', 'fair']"
Alcohol kills coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=alcohol-kills-coronavirus,"['kill', 'alcohol']"
Plant-based cure for coronavirus discovered in Iran.,FALSE,https://www.poynter.org/?ifcn_misinformation=plant-based-cure-for-coronavirus-discovered-in-iran,"['cure', 'discovered', 'iran']"
Pope Francis And Two Aides Tested Positive for coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=pope-francis-and-two-aides-tested-positive-for-coronavirus,"['aid', 'pope', 'francis', 'tested']"
This is a video of alleged panicked shoppers storming a supermarket amid the coronavirus pandemic.,FALSE,https://www.poynter.org/?ifcn_misinformation=this-is-a-video-of-alleged-panicked-shoppers-storming-a-supermarket-amid-the-coronavirus-pandemic,"['shopper', 'alleged', 'panicked', 'storming', 'supermarket']"
Classes in Ecuador suspended by coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=classes-in-ecuador-suspended-by-coronavirus,"['class', 'ecuador', 'suspended']"
"New case of coronavirus in Latacunga, in Ecuador.",FALSE,https://www.poynter.org/?ifcn_misinformation=new-case-of-coronavirus-in-latacunga-in-ecuador,"['new', 'case', 'latacunga', 'ecuador']"
Post says the coronavirus is “simply the common cold.”,FALSE,https://www.poynter.org/?ifcn_misinformation=post-says-the-coronavirus-is-simply-the-common-cold,"['cold', 'say']"
“Florida hospital reports a coronavirus ‘infestation’ with multiple confirmed patients.”,FALSE,https://www.poynter.org/?ifcn_misinformation=florida-hospital-reports-a-coronavirus-infestation-with-multiple-confirmed-patients,"['report', 'multipl', 'patient', 'florida', 'hospital', 'infestation', 'confirmed']"
“Shands Hospital of Gainesville Florida has confirmed its first case of coronavirus.”,FALSE,https://www.poynter.org/?ifcn_misinformation=shands-hospital-of-gainesville-florida-has-confirmed-its-first-case-of-coronavirus,"['shands', 'hospital', 'gainesville', 'florida', 'confirmed', 'case']"
